	id	appliance	turned_ON	turned_OFF	real_power_spike	react_power_spike	app_power_spike	ph_max_spike	real_power_tick	react_power_tick	app_power_tick	ph_max_tick
28	8	Dining Room Lights	2013-02-15 18:40:00	2013-02-15 18:40:00	0.0003458956294515219	0.0011872273042253982	0.00018252597920822135	0.000540352593467822	2013-02-15 18:40:00	2013-02-15 18:40:00	2013-02-15 18:40:00	2013-02-15 18:40:00
29	8	Dining Room Lights	2013-02-15 18:41:00	2013-02-15 18:41:00	0.0020510517376429787	0.00015023785139526994	0.0012750412141650173	0.0007851879459177582	2013-02-15 18:41:00	2013-02-15 18:41:00	2013-02-15 18:41:00	2013-02-15 18:41:00
30	8	Dining Room Lights	2013-02-15 18:42:00	2013-02-15 18:42:00	0.005488123897999381	4.5578145919796526e-05	0.003535241022021857	0.0019487487788543256	2013-02-15 18:42:00	2013-02-15 18:42:00	2013-02-15 18:42:00	2013-02-15 18:42:00
31	18	Laptop Charger	2013-02-15 18:43:00	2013-02-15 18:45:00	0.010353854248090837	0.00537558715487684	0.00731371588654128	0.00458279131318846	2013-02-15 18:44:31	2013-02-15 18:44:26	2013-02-15 18:44:31	2013-02-15 18:44:26
32	18	Laptop Charger	2013-02-15 18:46:00	2013-02-15 18:48:00	0.008632556515402862	0.006864298189616699	0.004709207286055212	0.004705834110253226	2013-02-15 18:46:40	2013-02-15 18:47:20	2013-02-15 18:46:45	2013-02-15 18:47:53
33	18	Laptop Charger	2013-02-15 18:49:00	2013-02-15 18:51:00	0.010559929459049476	0.00694134295388677	0.006257303468135578	0.005144301069336708	2013-02-15 18:50:07	2013-02-15 18:49:15	2013-02-15 18:50:07	2013-02-15 18:50:02
34	18	Laptop Charger	2013-02-15 18:52:00	2013-02-15 18:54:00	0.010568239292154849	0.006061423527757805	0.006176531003813862	0.00515523962319114	2013-02-15 18:53:24	2013-02-15 18:52:22	2013-02-15 18:53:24	2013-02-15 18:52:22
35	7	Crockpot	2013-02-15 18:55:00	2013-02-15 18:56:00	3.7241216398004084	0.01255481903148076	2.9508773519847193	0.12224203099692534	2013-02-15 18:55:29	2013-02-15 18:55:29	2013-02-15 18:55:29	2013-02-15 18:55:30
36	7	Crockpot	2013-02-15 18:57:00	2013-02-15 18:57:30	5.131741353859834	0.023660162652563925	4.04573236640495	0.13389103991530066	2013-02-15 18:57:00	2013-02-15 18:57:01	2013-02-15 18:57:00	2013-02-15 18:57:00
37	7	Crockpot	2013-02-15 19:00:00	2013-02-15 19:00:30	3.3471252656598782	0.014403196183727594	3.0237681796900233	0.16867233358633932	2013-02-15 19:00:00	2013-02-15 19:00:00	2013-02-15 19:00:00	2013-02-15 19:00:00
38	5	Coffee Maker	2013-02-15 19:01:30	2013-02-15 19:03:30	9.738512252753672	2.553712205079831	9.456960865613251	0.04260989158646869	2013-02-15 19:02:07	2013-02-15 19:01:36	2013-02-15 19:02:07	2013-02-15 19:02:06
39	5	Coffee Maker	2013-02-15 19:05:00	2013-02-15 19:10:00	3.018530766281764	1.3857034303693698	2.9338330293207386	0.053824432082343825	2013-02-15 19:06:00	2013-02-15 19:05:29	2013-02-15 19:06:00	2013-02-15 19:06:01
40	5	Coffee Maker	2013-02-15 19:12:00	2013-02-15 19:14:30	10.054539394286916	3.090132432716644	9.676425534334754	0.0418478179328249	2013-02-15 19:12:36	2013-02-15 19:12:05	2013-02-15 19:12:36	2013-02-15 19:12:37
41	5	Coffee Maker	2013-02-15 19:16:00	2013-02-15 19:19:00	6.380581229792079	1.2472426654047095	6.266180382165491	0.0659373430940258	2013-02-15 19:16:43	2013-02-15 19:16:12	2013-02-15 19:16:43	2013-02-15 19:16:43
42	33	TV/DVR	2013-02-15 19:21:00	2013-02-15 19:22:00	0.009904383787970898	0.008248508894946006	0.0074934258885774145	0.0027856234758423287	2013-02-15 19:21:31	2013-02-15 19:21:15	2013-02-15 19:21:26	2013-02-15 19:21:31
43	33	TV/DVR	2013-02-15 19:23:30	2013-02-15 19:24:30	0.01064695223971762	0.010960337433364747	0.0071127546655714614	0.003572918358939618	2013-02-15 19:23:40	2013-02-15 19:23:40	2013-02-15 19:23:40	2013-02-15 19:23:40
44	33	TV/DVR	2013-02-15 19:25:30	2013-02-15 19:26:30	0.009376640955875796	0.009196219639313013	0.006451525960296761	0.0030109430379198494	2013-02-15 19:26:00	2013-02-15 19:26:00	2013-02-15 19:26:00	2013-02-15 19:26:00
45	6	Computer	2013-02-15 19:27:30	2013-02-15 19:29:30	0.028592703700021673	0.019226528192977283	0.021111359649087932	0.007160421319689765	2013-02-15 19:28:56	2013-02-15 19:28:56	2013-02-15 19:28:56	2013-02-15 19:28:56
46	6	Computer	2013-02-15 19:30:30	2013-02-15 19:32:00	0.042668170409119216	0.1132999634155361	0.054078991576827086	0.01067157026493405	2013-02-15 19:30:40	2013-02-15 19:30:40	2013-02-15 19:30:40	2013-02-15 19:30:40
47	6	Computer	2013-02-15 19:33:30	2013-02-15 19:35:00	0.009669357492607248	0.011257981157780237	0.007278291958570849	0.003236053072646435	2013-02-15 19:34:58	2013-02-15 19:34:35	2013-02-15 19:34:58	2013-02-15 19:34:35
48	6	Computer	2013-02-15 19:36:00	2013-02-15 19:37:00	0.012337956249385064	0.010402092362702689	0.008686663472911669	0.0036863910638210286	2013-02-15 19:36:00	2013-02-15 19:36:00	2013-02-15 19:36:00	2013-02-15 19:36:00
49	29	Printer	2013-02-15 19:38:00	2013-02-15 19:40:30	0.010231672756155436	0.01003721582831502	0.0075108296778666865	0.0027799095175751833	2013-02-15 19:39:22	2013-02-15 19:38:19	2013-02-15 19:39:22	2013-02-15 19:39:22
50	29	Printer	2013-02-15 19:41:30	2013-02-15 19:43:00	0.009718522450515894	0.012527556431671793	0.0071760428594029365	0.002966424318590601	2013-02-15 19:41:58	2013-02-15 19:42:32	2013-02-15 19:41:58	2013-02-15 19:41:42
51	29	Printer	2013-02-15 19:44:00	2013-02-15 19:45:00	0.00906971697189731	0.009715521411987123	0.00660912874013697	0.002634817371707096	2013-02-15 19:44:58	2013-02-15 19:44:59	2013-02-15 19:44:58	2013-02-15 19:44:59
52	29	Printer	2013-02-15 19:46:30	2013-02-15 19:47:30	0.009149151820456825	0.005264131360291716	0.007213150901202616	0.0019830239673798425	2013-02-15 19:47:13	2013-02-15 19:46:35	2013-02-15 19:47:13	2013-02-15 19:47:13
0	38	Washer	2012-04-13 23:21:30	2012-04-13 23:27:00	0.030035065837542747	0.030646212822158955	0.0241725783495159	0.010419123914419	2012-04-13 23:23:11	2012-04-13 23:22:49	2012-04-13 23:23:11	2012-04-13 23:23:34
1	16	Dryer	2012-04-13 23:27:00	2012-04-13 23:28:30	0.03476460434369432	0.0281836049462877	0.02790089113980595	0.008164160934376214	2012-04-13 23:28:12	2012-04-13 23:27:03	2012-04-13 23:28:12	2012-04-13 23:27:03
2	35	Toaster	2012-04-13 23:34:00	2012-04-13 23:34:30	0.010791173755591578	0.016472486737580606	0.010257777132916713	0.008156620693493757	2012-04-13 23:34:22	2012-04-13 23:34:11	2012-04-13 23:34:22	2012-04-13 23:34:26
3	32	Portable Vacuum	2012-04-13 23:42:00	2012-04-13 23:43:30	0.013151147434796524	0.0184186366416574	0.00993675128478615	0.005848461491914687	2012-04-13 23:42:17	2012-04-13 23:43:23	2012-04-13 23:43:08	2012-04-13 23:43:20
4	8	Central Vacuum	2012-04-13 23:44:00	2012-04-13 23:44:30	0.011670971165446237	0.02110923131188504	0.011866856630280039	0.009153062592980672	2012-04-13 23:44:16	2012-04-13 23:44:10	2012-04-13 23:44:12	2012-04-13 23:44:10
0	16	Kitchen Lights	2012-06-13 18:00:00	2012-06-13 18:01:00	2.5209911753318557	1.0013054034306446	2.344217456532963	0.14195058818821008	2012-06-13 18:00:33	2012-06-13 18:00:33	2012-06-13 18:00:33	2012-06-13 18:00:33
1	16	Kitchen Lights	2012-06-13 18:02:00	2012-06-13 18:02:30	3.822829200861754	1.3323988909347568	3.48055641335349	0.13363332972002	2012-06-13 18:02:03	2012-06-13 18:02:03	2012-06-13 18:02:03	2012-06-13 18:02:03
2	16	Kitchen Lights	2012-06-13 18:03:30	2012-06-13 18:04:30	0.005712888628097743	0.00537052059656552	0.0042020540422056185	0.002066584611765235	2012-06-13 18:03:55	2012-06-13 18:03:58	2012-06-13 18:03:55	2012-06-13 18:03:58
3	16	Kitchen Lights	2012-06-13 18:05:30	2012-06-13 18:06:00	0.004310480952469556	0.005200066057846206	0.0031901896819502063	0.001978360498799196	2012-06-13 18:05:54	2012-06-13 18:05:36	2012-06-13 18:05:54	2012-06-13 18:05:58
4	17	Kitchen Table Lights	2012-06-13 18:06:30	2012-06-13 18:07:00	0.008148584430589191	0.01712721039385734	0.010956447399391238	0.003596454697713131	2012-06-13 18:06:47	2012-06-13 18:06:47	2012-06-13 18:06:47	2012-06-13 18:06:33
5	17	Kitchen Table Lights	2012-06-13 18:08:00	2012-06-13 18:09:00	1.4543248820082229	0.9097927214389112	1.2307917497317424	0.055526072189105435	2012-06-13 18:08:10	2012-06-13 18:08:09	2012-06-13 18:08:10	2012-06-13 18:08:10
6	17	Kitchen Table Lights	2012-06-13 18:10:00	2012-06-13 18:10:30	0.002307232508686284	0.007331797456761113	0.002595757526205519	0.0013022204059844227	2012-06-13 18:10:23	2012-06-13 18:10:11	2012-06-13 18:10:23	2012-06-13 18:10:11
7	17	Kitchen Table Lights	2012-06-13 18:11:30	2012-06-13 18:12:00	0.0010106736594419567	0.00519068220660268	0.001279211380509896	0.0011780027334491272	2012-06-13 18:11:30	2012-06-13 18:11:40	2012-06-13 18:11:30	2012-06-13 18:11:40
8	31	Stairway Lights	2012-06-13 18:12:30	2012-06-13 18:13:30	0.6522105790234918	0.5420322208617181	0.625737749502088	0.056439176369243935	2012-06-13 18:13:16	2012-06-13 18:13:16	2012-06-13 18:13:16	2012-06-13 18:13:16
9	31	Stairway Lights	2012-06-13 18:14:30	2012-06-13 18:15:00	0.0035914502433801315	0.0034612835873819494	0.003066028969573183	0.0022146762617148547	2012-06-13 18:14:48	2012-06-13 18:15:00	2012-06-13 18:14:49	2012-06-13 18:15:00
10	31	Stairway Lights	2012-06-13 18:16:00	2012-06-13 18:17:00	0.006101698570553744	0.009023868653146435	0.004337964109486058	0.0038782221690362557	2012-06-13 18:16:14	2012-06-13 18:16:38	2012-06-13 18:16:14	2012-06-13 18:16:38
11	31	Stairway Lights	2012-06-13 18:18:00	2012-06-13 18:19:00	0.005529899118035267	0.0085725132745239	0.0036141625433715203	0.0042870951370215	2012-06-13 18:18:38	2012-06-13 18:18:38	2012-06-13 18:18:28	2012-06-13 18:18:38
12	15	Hallway Lights	2012-06-13 18:19:00	2012-06-13 18:20:00	0.007282587542553691	0.006678818616764836	0.0037117305206266485	0.00413320431582439	2012-06-13 18:19:56	2012-06-13 18:19:38	2012-06-13 18:19:59	2012-06-13 18:19:56
13	15	Hallway Lights	2012-06-13 18:21:00	2012-06-13 18:21:30	0.0011551222173733881	0.004080567583560956	0.0013330599770317922	0.0003905824397923817	2012-06-13 18:21:17	2012-06-13 18:21:18	2012-06-13 18:21:18	2012-06-13 18:21:18
14	15	Hallway Lights	2012-06-13 18:22:30	2012-06-13 18:23:30	0.6960314799146923	0.6257083905523989	0.6845722827395148	0.09209917608711567	2012-06-13 18:23:08	2012-06-13 18:23:08	2012-06-13 18:23:08	2012-06-13 18:23:08
15	15	Hallway Lights	2012-06-13 18:24:30	2012-06-13 18:25:30	3.7953086603139643	2.594461031742908	3.5413522485574624	0.10269910008714613	2012-06-13 18:25:14	2012-06-13 18:25:14	2012-06-13 18:25:14	2012-06-13 18:25:14
16	12	Front Room Lights	2012-06-13 18:26:30	2012-06-13 18:27:30	0.006086607619878773	0.0037860229635999967	0.0034384543814957214	0.0032017212170214497	2012-06-13 18:26:47	2012-06-13 18:27:12	2012-06-13 18:27:11	2012-06-13 18:27:12
17	12	Front Room Lights	2012-06-13 18:28:30	2012-06-13 18:29:00	0.003756770231637984	0.005308432876583731	0.0028602280263275177	0.0028011307809998904	2012-06-13 18:28:48	2012-06-13 18:28:47	2012-06-13 18:28:48	2012-06-13 18:28:47
18	12	Front Room Lights	2012-06-13 18:31:00	2012-06-13 18:32:00	0.003922292920916805	0.005770862019319823	0.0031974054514318537	0.0024555468537025707	2012-06-13 18:31:52	2012-06-13 18:31:58	2012-06-13 18:31:58	2012-06-13 18:31:38
19	12	Front Room Lights	2012-06-13 18:33:00	2012-06-13 18:34:00	0.005245031633040983	0.007429414516446421	0.00329452925541697	0.0030777526079980152	2012-06-13 18:33:06	2012-06-13 18:33:18	2012-06-13 18:33:06	2012-06-13 18:33:18
20	19	Laundry Room Lights	2012-06-13 18:34:30	2012-06-13 18:35:00	0.0036137182146450475	0.007183504801052261	0.0028530279880191445	0.0031597014930460307	2012-06-13 18:34:47	2012-06-13 18:34:38	2012-06-13 18:34:47	2012-06-13 18:34:38
21	19	Laundry Room Lights	2012-06-13 18:36:30	2012-06-13 18:38:00	0.007214901262469668	0.004612891592383873	0.004786642939408351	0.003493804762953057	2012-06-13 18:37:06	2012-06-13 18:36:51	2012-06-13 18:37:06	2012-06-13 18:37:24
22	20	Living Room Lights	2012-06-13 18:40:30	2012-06-13 18:41:30	0.005204055337090697	0.00584579336819217	0.0033757885551053916	0.002855951702869663	2012-06-13 18:41:14	2012-06-13 18:40:46	2012-06-13 18:41:17	2012-06-13 18:41:19
23	20	Living Room Lights	2012-06-13 18:43:30	2012-06-13 18:44:30	0.007095220406916293	0.00730966818490018	0.004190560943578446	0.002865519207530579	2012-06-13 18:43:36	2012-06-13 18:44:27	2012-06-13 18:43:36	2012-06-13 18:43:36
24	26	Office Lights	2012-06-13 18:50:30	2012-06-13 18:51:30	0.006363098308905781	0.01222203479443919	0.004324216227917754	0.003707297773135683	2012-06-13 18:51:24	2012-06-13 18:51:21	2012-06-13 18:51:21	2012-06-13 18:51:21
25	26	Office Lights	2012-06-13 18:53:30	2012-06-13 18:55:30	0.005927928835540901	0.00585044565551655	0.005000522113648307	0.002971086546293106	2012-06-13 18:54:14	2012-06-13 18:53:49	2012-06-13 18:54:17	2012-06-13 18:53:49
26	3	Bedroom 1 Lights	2012-06-13 18:56:30	2012-06-13 18:57:30	0.004621738887810293	0.011427119373067002	0.004113591440292943	0.004380683181632123	2012-06-13 18:57:13	2012-06-13 18:57:14	2012-06-13 18:57:11	2012-06-13 18:57:13
27	3	Bedroom 1 Lights	2012-06-13 18:58:30	2012-06-13 18:59:30	0.005010289660161416	0.005196844760962499	0.003338012408225894	0.0029003236966544505	2012-06-13 18:58:30	2012-06-13 18:58:56	2012-06-13 18:58:31	2012-06-13 18:58:30
28	3	Bedroom 1 Lights	2012-06-13 19:01:30	2012-06-13 19:02:30	0.006699886031619397	0.006064320543660229	0.0034378403042792834	0.0032292169990250945	2012-06-13 19:02:27	2012-06-13 19:02:14	2012-06-13 19:02:27	2012-06-13 19:02:27
29	1	Bathroom 1 Lights	2012-06-13 19:08:00	2012-06-13 19:08:30	0.003939241337429759	0.004990232121162116	0.002667138512863302	0.0026445683365475124	2012-06-13 19:08:02	2012-06-13 19:08:14	2012-06-13 19:08:02	2012-06-13 19:08:14
30	1	Bathroom 1 Lights	2012-06-13 19:11:00	2012-06-13 19:12:00	0.004739344844640407	0.007552200666709096	0.002967155006679401	0.002887493940203814	2012-06-13 19:11:44	2012-06-13 19:11:24	2012-06-13 19:11:48	2012-06-13 19:11:24
31	4	Bedroom 2 Lights	2012-06-13 19:14:00	2012-06-13 19:15:00	0.007078077499009925	0.004663888053179481	0.004197722167706971	0.003674607923923026	2012-06-13 19:14:48	2012-06-13 19:14:48	2012-06-13 19:14:35	2012-06-13 19:14:48
32	4	Bedroom 2 Lights	2012-06-13 19:17:00	2012-06-13 19:18:00	0.004438000889391327	0.004103261579813364	0.0030759794593079592	0.00158624069554298	2012-06-13 19:17:14	2012-06-13 19:17:03	2012-06-13 19:17:14	2012-06-13 19:17:13
33	2	Bathroom 2 Lights	2012-06-13 19:22:00	2012-06-13 19:23:00	0.005070698500951256	0.004187701961359715	0.00288043774088669	0.0022426214651481975	2012-06-13 19:22:36	2012-06-13 19:22:35	2012-06-13 19:22:36	2012-06-13 19:22:36
34	2	Bathroom 2 Lights	2012-06-13 19:25:00	2012-06-13 19:26:00	0.004201158896076326	0.00330764022531557	0.002860170913239069	0.0021133923415840193	2012-06-13 19:25:53	2012-06-13 19:25:54	2012-06-13 19:25:45	2012-06-13 19:25:53
35	34	Tea Kettle	2012-06-13 22:11:30	2012-06-13 22:15:00	0.0076599498259714025	0.006202915438746474	0.004707239905224772	0.003418355949643202	2012-06-13 22:13:47	2012-06-13 22:13:48	2012-06-13 22:13:47	2012-06-13 22:13:48
36	34	Tea Kettle	2012-06-13 22:20:00	2012-06-13 22:23:30	0.008611294313401414	0.0709824124968326	0.02855204256616936	0.01902199704150912	2012-06-13 22:21:37	2012-06-13 22:21:37	2012-06-13 22:21:37	2012-06-13 22:21:37
37	34	Tea Kettle	2012-06-13 22:25:00	2012-06-13 22:29:00	0.011357983235441628	0.03203646676517976	0.012212512598521248	0.009572195685761715	2012-06-13 22:26:57	2012-06-13 22:25:45	2012-06-13 22:25:45	2012-06-13 22:25:44
38	34	Tea Kettle	2012-06-13 22:31:00	2012-06-13 22:34:30	0.007443343221540639	0.005666390420470745	0.004795500276977476	0.0030450060807874282	2012-06-13 22:32:02	2012-06-13 22:33:44	2012-06-13 22:32:03	2012-06-13 22:32:02
39	23	Master Bedroom Lights	2012-06-13 22:58:00	2012-06-13 22:59:00	0.004326731060812053	0.009289589956659773	0.004983623652903638	0.0034615410091404612	2012-06-13 22:58:26	2012-06-13 22:58:03	2012-06-13 22:58:53	2012-06-13 22:58:03
40	23	Master Bedroom Lights	2012-06-13 23:01:00	2012-06-13 23:02:00	0.005001781037712753	0.010502679271850016	0.005488426335536658	0.0031542944082204494	2012-06-13 23:01:58	2012-06-13 23:02:00	2012-06-13 23:02:00	2012-06-13 23:01:51
41	22	Master Bath Lights	2012-06-13 23:04:00	2012-06-13 23:05:00	0.007825204361987805	0.014687556700372905	0.009952512374541813	0.003099548662209879	2012-06-13 23:04:51	2012-06-13 23:04:58	2012-06-13 23:04:58	2012-06-13 23:04:52
42	22	Master Bath Lights	2012-06-13 23:07:00	2012-06-13 23:08:00	0.005545705271650678	0.005112704107998603	0.0045143962533278036	0.00216532383796183	2012-06-13 23:07:36	2012-06-13 23:07:45	2012-06-13 23:07:45	2012-06-13 23:07:20
43	24	Master Closet Lights	2012-06-13 23:10:00	2012-06-13 23:11:00	0.00397040073473087	0.0063647698127996056	0.0036497638256230217	0.002378546011967779	2012-06-13 23:10:03	2012-06-13 23:10:06	2012-06-13 23:10:59	2012-06-13 23:10:06
44	24	Master Closet Lights	2012-06-13 23:13:30	2012-06-13 23:14:30	0.006177037509402647	0.014557749018420735	0.008352383124910176	0.003960133691871295	2012-06-13 23:13:45	2012-06-13 23:14:02	2012-06-13 23:13:45	2012-06-13 23:14:02
45	35	Toaster	2012-06-13 23:18:00	2012-06-13 23:19:00	0.0075994775804987605	0.011945140315042062	0.009010464210558674	0.003739606947603621	2012-06-13 23:18:43	2012-06-13 23:18:43	2012-06-13 23:18:43	2012-06-13 23:18:59
46	35	Toaster	2012-06-13 23:21:30	2012-06-13 23:23:30	0.00590178919675896	0.009093494737169541	0.006493272997094824	0.0018014927592573933	2012-06-13 23:23:15	2012-06-13 23:23:16	2012-06-13 23:23:16	2012-06-13 23:22:17
47	35	Toaster	2012-06-13 23:29:00	2012-06-13 23:30:30	0.004885004068710096	0.011277364848999574	0.006297330555687404	0.0037515758833794087	2012-06-13 23:30:19	2012-06-13 23:29:19	2012-06-13 23:29:19	2012-06-13 23:29:12
48	35	Toaster	2012-06-13 23:36:00	2012-06-13 23:39:00	7.764338228307324	3.2642668404486597	6.635085820194802	0.0957048053581193	2012-06-13 23:37:24	2012-06-13 23:37:24	2012-06-13 23:37:24	2012-06-13 23:37:32
49	37	Washer	2012-06-13 23:44:00	2012-06-14 00:45:30	0.03194061266866626	0.08626926255091423	0.04884618244450524	0.021367358582691655	2012-06-14 00:22:39	2012-06-14 00:22:39	2012-06-14 00:22:39	2012-06-13 23:46:37
50	10	Dryer	2012-06-14 00:46:00	2012-06-14 01:23:30	0.029898489735679927	0.07624723836703098	0.04382750411887266	0.013755819214002348	2012-06-14 01:04:43	2012-06-14 01:04:43	2012-06-14 01:04:43	2012-06-14 01:04:43
